Id,Label,그룹,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,eigencentrality,원문,번역,
C08F2,C08F2,,,56,10884.36651,6,0.34508,0.376518,0.005182,23,0.250505,372,0.179302,,,
C08F220,C08F220,,,89,33637.2788,6,0.360812,0.398623,0.007231,20,0.212644,814,0.311186,,,
C08F2810,C08F2810,,,17,2781.022461,7,0.307887,0.329603,0.00081,15,0.533333,64,0.036094,,,
G03F7,G03F7,,,50,35592.30392,6,0.353094,0.385006,0.003748,13,0.338435,398,0.208014,,,
A61M31,A61M31,,,10,1497.489929,8,0.268534,0.284838,0.000191,9,0.611111,22,0.008433,,,
A61D9,A61D9,,,4,498.041687,8,0.241661,0.252524,0,20,1,3,0.003558,,,
A61L2400,A61L2400,,,13,2731.707672,8,0.286831,0.304403,0.000177,20,0.742424,49,0.013267,,,
A61L2420,A61L2420,,,10,1978.598129,8,0.267663,0.281614,0,20,1,36,0.00815,,,
B29C64,B29C64,,,69,79265.11825,6,0.354557,0.387422,0.004197,20,0.266901,608,0.169951,,,
B29K2069,B29K2069,,,18,3417.649628,7,0.301697,0.32093,0,20,0.977941,133,0.041976,,,
B29K2075,B29K2075,,,27,5635.992035,7,0.312129,0.334445,0.000339,19,0.541538,176,0.064084,,,
B29L2023,B29L2023,,,21,4114.527275,7,0.30448,0.324637,0.000105,20,0.747368,142,0.048138,,,
B33Y40,B33Y40,,,34,11755.57949,7,0.313356,0.336544,0.000307,20,0.454545,240,0.069483,,,
B33Y50,B33Y50,,,44,11957.03925,6,0.334153,0.36265,0.001608,20,0.356589,322,0.09774,,,
B82Y15,B82Y15,,,10,1978.598129,8,0.267663,0.281614,0,20,1,36,0.00815,,,
D04C1,D04C1,,,9,1573.093109,8,0.254375,0.268406,0,20,1,28,0.00925,,,
D10B2401,D10B2401,,,35,6943.68631,7,0.298695,0.323552,0.0024,23,0.356506,200,0.052661,,,
D10B2509,D10B2509,,,9,1573.093109,8,0.254375,0.268406,0,20,1,28,0.00925,,,
G02C7,G02C7,,,18,7324.794922,7,0.302052,0.321803,0.000311,19,0.514706,70,0.042567,,,
H01G11,H01G11,,,23,67594.82623,7,0.315754,0.33769,0.000747,16,0.385281,89,0.044839,,,
H02N1,H02N1,,,17,4165.270142,7,0.301815,0.321593,0.000447,20,0.433333,52,0.027072,,,
H02N2,H02N2,,,20,3489.634811,7,0.313824,0.335462,0.001094,20,0.444444,76,0.040363,,,
A61L15,A61L15,,,14,5144.878601,8,0.304962,0.325097,0,11,0.935897,73,0.084699,,,
H01R25,H01R25,,,14,2572.439301,8,0.304962,0.325097,0,11,0.935897,73,0.084699,,,
A61F2013,A61F2013,,,7,2173.234619,8,0.263843,0.279133,0,9,1,15,0.005895,,,
A61M35,A61M35,,,7,2173.234619,8,0.263843,0.279133,0,9,1,15,0.005895,,,
A61M37,A61M37,,,7,1086.61731,8,0.263843,0.279133,0,9,1,15,0.005895,,,
A61F9,A61F9,,,7,3417.477142,7,0.273136,0.286562,0,19,1,15,0.008474,,,
G02B1,G02B1,,,74,20951.58049,6,0.372922,0.408676,0.00689,19,0.274353,721,0.352096,,,
G02C1,G02C1,,,7,1139.15905,7,0.273136,0.286562,0,19,1,15,0.008474,,,
G02C11,G02C11,,,7,1139.15905,7,0.273136,0.286562,0,19,1,15,0.008474,,,
G02C2202,G02C2202,,,7,1139.15905,7,0.273136,0.286562,0,19,1,15,0.008474,,,
A61G15,A61G15,,,6,4762.337311,9,0.242778,0.253581,0,8,1,10,0.002721,,,
A61G7,A61G7,,,6,1190.584328,9,0.242778,0.253581,0,8,1,10,0.002721,,,
A63B7,A63B7,,,6,1190.584328,9,0.242778,0.253581,0,8,1,10,0.002721,,,
A61H2205,A61H2205,,,4,2971.394272,9,0.242269,0.253105,0,8,1,3,0.002739,,,
A61J15,A61J15,,,8,4470.320259,8,0.271978,0.285804,0.000042,8,0.619048,13,0.007897,,,
A61J2200,A61J2200,,,10,1975.837334,8,0.28644,0.302773,0.000106,26,0.722222,26,0.01981,,,
A61J2205,A61J2205,,,12,3719.719894,8,0.300559,0.317604,0.000082,26,0.618182,34,0.030078,,,
A61J9,A61J9,,,5,763.283218,8,0.257006,0.2675,0,8,1,6,0.003689,,,
B65B3,B65B3,,,9,2700.910126,8,0.282346,0.298655,0.000185,30,0.607143,17,0.012938,,,
C07D453,C07D453,,,14,1829.555878,8,0.279444,0.297682,0.000129,9,0.679487,53,0.016912,,,
H02J50,H02J50,,,42,16092.85662,7,0.34941,0.378358,0.001755,26,0.395122,324,0.164015,,,
H02J7,H02J7,,,56,29202.26915,7,0.353094,0.384438,0.007155,19,0.274747,408,0.180398,,,
H05K5,H05K5,,,53,34275.38198,7,0.367994,0.401782,0.002946,19,0.319005,423,0.293172,,,
G07F11,G07F11,,,8,929.215919,8,0.267973,0.282746,0,26,1,21,0.015965,,,
G07F17,G07F17,,,20,4099.840744,8,0.291903,0.314777,0.000128,26,0.48538,83,0.055902,,,
A61K2039,A61K2039,,,17,25922.1657,8,0.265388,0.284553,0.000155,9,0.75,90,0.015947,,,
A61K38,A61K38,,,43,15750.51262,7,0.291168,0.317635,0.002375,9,0.346109,298,0.040735,,,
A61K39,A61K39,,,20,20302.39803,8,0.258472,0.277803,0.000155,9,0.684211,117,0.017089,,,
A61P31,A61P31,,,19,5846.261673,8,0.25827,0.278042,0.000028,9,0.673203,103,0.020519,,,
A61P33,A61P33,,,6,888.671249,8,0.217383,0.229806,0,9,1,10,0.003824,,,
A61P35,A61P35,,,64,20422.3559,7,0.308751,0.339212,0.008334,9,0.2468,482,0.060907,Antineoplastic agents,항종양제,항종양제
C07K16,C07K16,,,33,30932.47618,7,0.274368,0.298524,0.000888,9,0.453629,225,0.032011,,,
C07K2317,C07K2317,,,22,91946.90048,7,0.27201,0.292913,0.000446,9,0.604762,127,0.021022,,,
C07K2319,C07K2319,,,27,40114.07183,7,0.273394,0.295855,0.000774,9,0.476923,155,0.023321,,,
C12N2510,C12N2510,,,12,2434.221474,8,0.254291,0.270216,0,9,1,55,0.01078,,,
G01N2333,G01N2333,,,32,14844.67159,8,0.281144,0.306156,0.000571,9,0.374194,174,0.030566,,,
G01N2800,G01N2800,,,19,7301.928719,8,0.269536,0.289659,0.000039,9,0.627451,96,0.017079,,,
A61Q1,A61Q1,,,4,1380.609558,8,0.256237,0.267281,0,23,1,3,0.005416,,,
C01P2004,C01P2004,,,78,94849.20985,7,0.350523,0.385808,0.012824,15,0.200957,588,0.217732,Particle morphology,입자 형태,
C09C1,C09C1,,,7,18271.39191,8,0.270261,0.285364,0,23,1,15,0.011055,,,
C09C3,C09C3,,,7,2283.923988,8,0.270261,0.285364,0,23,1,15,0.011055,,,
A61K33,A61K33,,,15,3301.396652,8,0.274368,0.29483,0.000023,9,0.769231,70,0.017737,,,
A61K48,A61K48,,,12,3877.00312,8,0.248655,0.267071,0.000004,9,0.836364,46,0.011121,,,
A61P17,A61P17,,,27,5861.780029,8,0.264265,0.284823,0.000169,9,0.547692,178,0.024746,,,
A61P19,A61P19,,,8,1125.386681,8,0.244343,0.259981,0,9,1,21,0.00759,,,
A61P25,A61P25,,,41,14559.69472,7,0.271053,0.29539,0.000746,9,0.378205,295,0.034847,,,
A61P27,A61P27,,,18,3402.103096,8,0.266921,0.285934,0.000038,9,0.676471,92,0.019431,,,
A61P29,A61P29,,,13,1773.639496,8,0.258849,0.276057,0.000287,9,0.560606,37,0.010531,,,
A61P39,A61P39,,,11,2507.800842,8,0.268846,0.287099,0,9,1,45,0.011887,,,
A61P43,A61P43,,,9,1459.603561,8,0.244421,0.260341,0,9,0.928571,26,0.008751,,,
A61P9,A61P9,,,27,11120.41229,8,0.267477,0.288562,0.00023,9,0.498462,162,0.0261,,,
C07B2200,C07B2200,,,33,7009.503181,8,0.28276,0.305471,0.001673,9,0.342742,170,0.027655,,,
C07C229,C07C229,,,8,1027.385437,8,0.253928,0.269395,0,9,1,21,0.008468,,,
C07D207,C07D207,,,21,5165.575912,8,0.260894,0.279266,0.000168,9,0.6,114,0.019425,,,
C07D211,C07D211,,,12,2670.832031,8,0.254096,0.270404,0.000009,9,0.781818,43,0.011916,,,
C07D231,C07D231,,,20,10993.20895,8,0.256721,0.273872,0.000023,9,0.725146,124,0.016909,,,
C07D267,C07D267,,,11,1176.858376,8,0.259023,0.274918,0,9,1,45,0.012087,,,
C07D277,C07D277,,,9,1577.324959,8,0.241005,0.255074,0.00002,9,0.75,21,0.007333,,,
C07D401,C07D401,,,42,33870.15497,8,0.275841,0.299232,0.00124,9,0.410976,337,0.035762,,,
C07D403,C07D403,,,29,19845.97154,8,0.27004,0.290311,0.000143,9,0.595238,225,0.026824,,,
C07D405,C07D405,,,27,8440.644447,8,0.269977,0.289879,0.000267,9,0.563077,183,0.02444,,,
C07D409,C07D409,,,21,4820.592606,8,0.269473,0.288004,0.000067,9,0.715789,136,0.021195,,,
C07D413,C07D413,,,36,13755.73454,8,0.270261,0.291826,0.0004,9,0.462185,275,0.030609,,,
C07D417,C07D417,,,30,12754.82536,8,0.270071,0.290528,0.000137,9,0.564039,229,0.02751,,,
C07D419,C07D419,,,9,3594.412827,8,0.255811,0.270613,0,9,1,28,0.008164,,,
C07D471,C07D471,,,58,16586.73576,7,0.325906,0.355359,0.015582,9,0.255013,407,0.081438,"Heterocyclic compounds containing nitrogen atoms as the only ring hetero atoms in the condensed system, at least one ring being a six-membered ring with one nitrogen atom, not provided for by groups C07D451/00?-?C07D463/00",축합환중에 이종원자로서 질소 원자만을 함유하고 적어도 1개의 고리가 1개의 질소 원자를 갖는 6원환으로서 C07D451/00 - C07D463/00에 속하지 않는 이종원자 고리 화합물,
C07D487,C07D487,,,37,13927.22671,8,0.268909,0.292013,0.000311,9,0.457143,288,0.032252,,,
C07D491,C07D491,,,20,8531.419525,8,0.25943,0.277226,0.000018,9,0.719298,123,0.019146,,,
C07D498,C07D498,,,26,4667.572144,8,0.259692,0.27874,0.000042,9,0.593333,178,0.023402,,,
C07D513,C07D513,,,21,7630.582787,8,0.25943,0.27737,0.000092,9,0.610526,116,0.01827,,,
C07D515,C07D515,,,9,7188.825653,8,0.255811,0.270613,0,9,1,28,0.008164,,,
C07D519,C07D519,,,21,5397.310669,8,0.259897,0.278185,0.000023,9,0.705263,134,0.019286,,,
C07F1,C07F1,,,14,2508.384701,7,0.312847,0.333522,0.00116,19,0.538462,42,0.044235,,,
C07F5,C07F5,,,14,3021.074455,7,0.265846,0.284121,0.000251,23,0.641026,50,0.009524,,,
C07F9,C07F9,,,34,12067.5815,7,0.329437,0.356485,0.00681,9,0.361742,191,0.141106,,,
C07H5,C07H5,,,4,313.975304,8,0.245017,0.258408,0,9,1,3,0.004077,,,
C12N2310,C12N2310,,,17,16613.56254,8,0.24903,0.268715,0.000224,9,0.541667,65,0.012788,,,
C12N2320,C12N2320,,,6,1062.859787,8,0.242091,0.256878,0,9,1,10,0.004474,,,
C12N2750,C12N2750,,,9,1658.547287,8,0.248521,0.266278,0,9,1,28,0.008697,,,
C12Q2600,C12Q2600,,,20,8020.759705,8,0.270767,0.291347,0.000094,9,0.660819,113,0.019552,,,
C12Y301,C12Y301,,,12,1875.948174,7,0.26894,0.286869,0.000145,9,0.654545,36,0.010646,,,
D04H1,D04H1,,,24,4409.969589,7,0.330947,0.355727,0.003527,11,0.458498,116,0.111983,,,
C07K7,C07K7,,,28,10710.0761,7,0.267322,0.290237,0.00034,9,0.478632,168,0.026257,,,
G16B25,G16B25,,,12,1894.225746,8,0.25199,0.268151,0,9,1,55,0.01089,,,
A61P11,A61P11,,,25,7455.660671,7,0.266091,0.287053,0.000385,9,0.51087,141,0.021937,,,
A61P15,A61P15,,,8,1116.32946,8,0.243417,0.258137,0,9,1,21,0.006962,,,
A61P3,A61P3,,,4,502.83683,8,0.238937,0.252336,0,9,1,3,0.003324,,,
C07K1,C07K1,,,9,2249.152168,8,0.258936,0.274471,0.000001,9,0.857143,24,0.007783,,,
C07K17,C07K17,,,8,910.061295,8,0.258472,0.273281,0,9,1,21,0.006634,,,
C12N2710,C12N2710,,,8,29026.42596,8,0.243622,0.259982,0,9,1,21,0.006999,,,
C12P21,C12P21,,,6,1600.648445,8,0.230524,0.24409,0,9,0.8,8,0.004419,,,
C12Y302,C12Y302,,,17,2638.265274,7,0.287295,0.308721,0.001675,23,0.458333,55,0.018469,,,
C12N2770,C12N2770,,,7,1375.353119,8,0.216528,0.228572,0,9,1,15,0.004716,,,
A61K49,A61K49,,,10,1416.222115,8,0.269473,0.286172,0,13,1,36,0.009756,,,
B01D2315,B01D2315,,,10,1416.222115,8,0.269473,0.286172,0,13,1,36,0.009756,,,
B01D61,B01D61,,,25,8153.721085,7,0.303281,0.325903,0.001277,15,0.561594,155,0.045013,,,
B01D63,B01D63,,,10,1416.222115,8,0.269473,0.286172,0,13,1,36,0.009756,,,
C07H19,C07H19,,,5,442.538605,8,0.260189,0.27408,0,9,1,6,0.005707,,,
C07B59,C07B59,,,7,1668.040955,9,0.249245,0.262132,0.000001,26,0.866667,13,0.003988,,,
C07D233,C07D233,,,23,12678.12621,8,0.269128,0.287524,0.000787,9,0.5671,131,0.019283,,,
C07H15,C07H15,,,6,3459.039093,9,0.24895,0.261195,0,26,1,10,0.003277,,,
C07H23,C07H23,,,6,1153.013031,9,0.24895,0.261195,0,26,1,10,0.003277,,,
A61K6,A61K6,,,8,2069.928223,7,0.27525,0.290738,0,20,1,21,0.010942,,,
C07C233,C07C233,,,13,2763.468872,7,0.283628,0.302537,0.000602,20,0.545455,36,0.014162,,,
C07C69,C07C69,,,16,11187.37499,7,0.289237,0.308876,0.000551,23,0.428571,45,0.02139,,,
C08F2800,C08F2800,,,13,2751.740433,7,0.292754,0.310527,0.000146,20,0.484848,32,0.021272,,,
C07C231,C07C231,,,8,2229.245422,7,0.271308,0.284839,0,23,1,21,0.009765,,,
C07C235,C07C235,,,8,2229.245422,7,0.271308,0.284839,0,23,1,21,0.009765,,,
C07C67,C07C67,,,8,2229.245422,7,0.271308,0.284839,0,23,1,21,0.009765,,,
C08G59,C08G59,,,40,37204.96713,6,0.34151,0.3702,0.003116,23,0.326586,242,0.180225,,,
A61P1,A61P1,,,13,1909.892418,8,0.257953,0.27438,0.000024,9,0.666667,44,0.011646,,,
A61L2,A61L2,,,25,25286.15147,7,0.305445,0.326397,0.001425,15,0.507246,140,0.033968,,,
A61L2202,A61L2202,,,25,10838.05588,7,0.305445,0.326397,0.001425,15,0.507246,140,0.033968,,,
A61L2209,A61L2209,,,12,20629.09866,8,0.276303,0.291937,0.00027,13,0.563636,31,0.011575,,,
A61L9,A61L9,,,22,16496.48839,7,0.309869,0.3305,0.001748,13,0.395238,83,0.047483,,,
B01J27,B01J27,,,29,11162.63474,7,0.293125,0.315604,0.000637,15,0.502646,190,0.040444,,,
B05B9,B05B9,,,5,843.941391,8,0.241332,0.250796,0,15,1,6,0.002662,,,
B60R15,B60R15,,,6,880.192169,8,0.248923,0.259117,0,26,1,10,0.003918,,,
B60R2022,B60R2022,,,12,2936.979607,8,0.294395,0.314222,0.000418,26,0.618182,34,0.03638,,,
B60R22,B60R22,,,12,2943.449509,8,0.294395,0.314222,0.000418,26,0.618182,34,0.03638,,,
C02F2001,C02F2001,,,17,3642.594109,7,0.287474,0.306481,0,15,0.991667,119,0.028071,,,
B05B17,B05B17,,,9,9397.144684,8,0.271053,0.285533,0.000043,13,0.857143,24,0.009397,,,
B05B7,B05B7,,,8,3459.379929,8,0.262048,0.274972,0,13,1,21,0.007997,,,
F24F8,F24F8,,,4,2603.448364,8,0.236613,0.245244,0,13,1,3,0.001788,,,
C08J2300,C08J2300,,,36,9560.341835,7,0.33343,0.361165,0.001126,20,0.406723,242,0.108012,,,
C08J2365,C08J2365,,,33,5715.96109,7,0.305607,0.330792,0.000112,23,0.584677,290,0.082997,,,
C08J2425,C08J2425,,,26,3627.420685,7,0.306743,0.3308,0.000085,23,0.663333,199,0.078711,,,
C08J2433,C08J2433,,,61,15242.16463,6,0.340053,0.3716,0.003457,23,0.319209,565,0.191014,,,
C08J3,C08J3,,,44,10904.80695,7,0.320083,0.34872,0.00073,15,0.384275,347,0.114864,,,
C08L33,C08L33,,,72,22485.44107,6,0.339404,0.375054,0.003153,23,0.26841,667,0.200642,,,
C09D133,C09D133,,,47,9760.832458,7,0.331469,0.36035,0.000905,19,0.384541,398,0.159058,,,
C09D135,C09D135,,,22,4608.757515,7,0.301147,0.324634,0.000029,23,0.728571,153,0.059241,,,
C09D171,C09D171,,,26,3417.979469,6,0.319287,0.344065,0.000065,23,0.663333,199,0.092085,,,
C09D4,C09D4,,,26,5388.77504,6,0.316099,0.339471,0.000101,19,0.623333,187,0.078826,,,
C25D9,C25D9,,,23,3443.399689,7,0.309993,0.334762,0.000144,23,0.675325,156,0.066357,,,
F21V13,F21V13,,,20,2874.976631,7,0.313909,0.336349,0.000065,19,0.637427,109,0.076172,,,
F21Y2103,F21Y2103,,,37,10032.826,7,0.325081,0.352496,0.000466,19,0.479365,302,0.118619,,,
H01L25,H01L25,,,92,59145.45597,7,0.358573,0.398407,0.00412,19,0.23199,950,0.357845,,,
H05B45,H05B45,,,42,19592.138,7,0.321598,0.350268,0.000362,19,0.4,328,0.147527,,,
A61M2016,A61M2016,,,4,1507.1185,8,0.254207,0.265762,0,8,1,3,0.003768,,,
B29C53,B29C53,,,20,15642.16832,7,0.310201,0.332188,0.000246,20,0.467836,80,0.048405,,,
B29D22,B29D22,,,6,760.912537,8,0.281417,0.297635,0,20,0.9,9,0.012578,,,
A61M2037,A61M2037,,,6,900.059433,8,0.258097,0.271178,0,26,1,10,0.004844,,,
A61M2206,A61M2206,,,6,900.059433,8,0.258097,0.271178,0,26,1,10,0.004844,,,
A61M60,A61M60,,,3,13905.71124,8,0.254179,0.265546,0,8,1,1,0.002971,,,
A61N2001,A61N2001,,,3,828.793304,9,0.241358,0.252914,0,26,1,1,0.002311,,,
H01F38,H01F38,,,5,933.532089,9,0.242345,0.254393,0,26,1,6,0.00291,,,
H01F41,H01F41,,,7,1430.39415,8,0.272106,0.286078,0.000146,26,0.6,9,0.00656,,,
H01F5,H01F5,,,5,1867.064178,9,0.242345,0.254393,0,26,1,6,0.00291,,,
H01G4,H01G4,,,32,26339.85181,7,0.330757,0.355677,0.002159,13,0.316129,147,0.102323,,,
H03H1,H03H1,,,4,984.834015,8,0.264144,0.276803,0,13,1,3,0.004367,,,
G16B40,G16B40,,,29,9198.264668,8,0.30052,0.325595,0.000244,26,0.465608,176,0.093785,,,
G21G1,G21G1,,,5,1485.45108,8,0.249568,0.260985,0,26,1,6,0.004373,,,
G21G2001,G21G2001,,,5,742.72554,8,0.249568,0.260985,0,26,1,6,0.004373,,,
H05K2201,H05K2201,1,,167,194501.5675,6,0.391098,0.441613,0.020132,19,0.117707,1612,0.551306,Indexing scheme relating to printed circuits covered by H05K1/00,H05K1/00에 포함되는 인쇄 회로에 관련된 인덱싱 분류표,인쇄회로
C07D213,C07D213,,,21,37775.79194,8,0.249541,0.265343,0.000034,9,0.673684,128,0.01591,,,
C07D215,C07D215,,,13,3284.06916,8,0.249299,0.26354,0,9,1,66,0.010001,,,
C07D217,C07D217,,,13,6568.138321,8,0.249299,0.26354,0,9,1,66,0.010001,,,
C07D237,C07D237,,,17,4400.280357,8,0.249406,0.264405,0.000003,9,0.816667,98,0.01311,,,
C07D241,C07D241,,,18,4463.897614,8,0.249433,0.264622,0.000003,9,0.764706,104,0.013838,,,
C07D239,C07D239,,,18,6829.109779,8,0.255049,0.271709,0.000017,9,0.779412,106,0.015797,,,
C07D407,C07D407,,,10,1180.060509,8,0.254263,0.268961,0,9,1,36,0.01001,,,
A61P37,A61P37,,,4,462.345085,9,0.219218,0.229552,0,9,1,3,0.001868,,,
C07C237,C07C237,,,7,836.392021,8,0.24572,0.260074,0,9,1,15,0.003726,,,
C07C311,C07C311,,,7,836.392021,8,0.24572,0.260074,0,9,1,15,0.003726,,,
C07D235,C07D235,,,11,1218.491661,8,0.253233,0.267908,0,9,1,45,0.010147,,,
C07D295,C07D295,,,7,836.392021,8,0.24572,0.260074,0,9,1,15,0.003726,,,
C07D307,C07D307,,,15,2042.955467,7,0.279579,0.301036,0.001115,9,0.406593,37,0.015046,,,
C07D473,C07D473,,,13,2148.646507,8,0.253789,0.269213,0,9,1,66,0.012484,,,
C07F15,C07F15,,,13,3661.139435,7,0.281178,0.301342,0.000938,23,0.636364,42,0.012412,,,
C08G77,C08G77,,,42,23906.74332,6,0.334928,0.364265,0.002629,23,0.317073,260,0.142169,,,
A62C3,A62C3,,,4,408.297272,1,1,1,0,10,1,3,0.000614,,,
A62C4,A62C4,,,4,408.297272,1,1,1,0,10,1,3,0.000614,,,
B67D7,B67D7,,,4,408.297272,1,1,1,0,10,1,3,0.000614,,,
A63B1,A63B1,,,8,1215.847267,8,0.250787,0.262409,0,11,1,21,0.007339,,,
A63B2071,A63B2071,,,17,11487.4687,8,0.255359,0.269483,0.000867,11,0.441667,53,0.011898,,,
A63B2220,A63B2220,,,14,2622.250099,7,0.298579,0.317209,0.001689,11,0.474359,37,0.022271,,,
A63B57,A63B57,,,8,1215.847267,8,0.250787,0.262409,0,11,1,21,0.007339,,,
A63B71,A63B71,,,13,3219.642548,8,0.255246,0.268618,0.000462,11,0.606061,40,0.010668,,,
A63B2024,A63B2024,,,6,671.198341,7,0.292014,0.308893,0,19,0.9,9,0.014906,,,
A63B22,A63B22,,,6,671.198341,7,0.292014,0.308893,0,19,0.9,9,0.014906,,,
A63B2053,A63B2053,,,5,2091.099442,8,0.240629,0.250924,0,11,1,6,0.003533,,,
A63B53,A63B53,,,5,4182.198883,8,0.240629,0.250924,0,11,1,6,0.003533,,,
A63B69,A63B69,,,12,10565.39955,8,0.255218,0.268402,0.000042,11,0.545455,30,0.008083,,,
A63B2069,A63B2069,,,6,1770.425278,8,0.242218,0.253225,0,11,1,10,0.004223,,,
A63B2102,A63B2102,,,14,5239.947227,7,0.262673,0.277479,0.00086,11,0.461538,36,0.010114,,,
A63B21,A63B21,,,6,9701.437836,8,0.240729,0.251357,0.000061,11,0.9,9,0.004065,,,
A63B23,A63B23,,,5,1542.222076,9,0.211089,0.218761,0,11,1,6,0.001438,,,
G06C1,G06C1,,,6,636.955177,8,0.212038,0.219888,0,11,1,10,0.001851,,,
G06C3,G06C3,,,6,636.955177,8,0.212038,0.219888,0,11,1,10,0.001851,,,
A63B37,A63B37,,,9,31198.85883,7,0.273426,0.288993,0.000059,23,0.678571,19,0.01175,,,
C08J2309,C08J2309,,,7,1542.822121,7,0.256237,0.268781,0,23,1,15,0.005407,,,
C08J2475,C08J2475,,,7,1542.822121,7,0.256237,0.268781,0,23,1,15,0.005407,,,
C08J7,C08J7,,,48,22607.32121,6,0.33752,0.366169,0.004436,13,0.322849,349,0.153953,,,
C08L9,C08L9,,,18,4053.505127,7,0.303679,0.324279,0.000842,23,0.507353,69,0.044041,,,
A63B2243,A63B2243,,,21,6232.163506,7,0.310827,0.33288,0.000001,11,0.921053,175,0.132174,,,
A63B60,A63B60,,,5,1951.507065,8,0.250624,0.261543,0,11,1,6,0.003908,,,
B32B2323,B32B2323,,,45,16462.12642,7,0.317969,0.345162,0.000155,11,0.579281,548,0.245633,,,
B32B2367,B32B2367,,,27,4953.310051,7,0.323398,0.348047,0.000117,11,0.726154,236,0.167683,,,
B65D2313,B65D2313,,,20,3891.531868,7,0.312255,0.334546,0.000148,11,0.812865,139,0.114949,,,
B65D61,B65D61,,,18,3487.50499,7,0.310702,0.332231,0,11,0.963235,131,0.111834,,,
C08L23,C08L23,,,19,11523.20735,7,0.290985,0.312005,0.000049,23,0.797386,122,0.050098,,,
A63C17,A63C17,,,4,401.607742,9,0.207992,0.214754,0,11,1,3,0.000751,,,
A63C2203,A63C2203,,,4,401.607742,9,0.207992,0.214754,0,11,1,3,0.000751,,,
B27N3,B27N3,,,8,1227.005409,8,0.262554,0.276428,0.0016,11,0.619048,13,0.006904,,,
A63D5,A63D5,,,2,136.099091,0,0,0,0,12,0,0,0.000182,,,
A63F2300,A63F2300,,,8,1067.655434,9,0.268627,0.286536,0,26,0.952381,20,0.025274,,,
G06F21,G06F21,,,81,46300.2134,8,0.349569,0.387213,0.002626,26,0.319937,1011,0.311605,,,
G06F2221,G06F2221,,,51,17017.08754,8,0.320839,0.353022,0.000297,26,0.531429,651,0.204541,,,
G09G2354,G09G2354,,,15,3042.538017,8,0.30464,0.328386,0.000008,19,0.659341,60,0.066185,,,
H04S7,H04S7,,,14,2291.086662,8,0.304199,0.326749,0.000024,26,0.74359,58,0.062092,,,
A63G1,A63G1,,,5,754.161392,9,0.241332,0.252767,0,26,1,6,0.003889,,,
A63G7,A63G7,,,5,754.161392,9,0.241332,0.252767,0,26,1,6,0.003889,,,
B60R2021,B60R2021,,,11,17352.46777,8,0.286298,0.306296,0.00027,26,0.666667,30,0.034678,,,
A63H11,A63H11,,,14,2163.174576,8,0.306214,0.3291,0.000869,8,0.717949,56,0.037829,,,
A63H13,A63H13,,,13,2385.231491,8,0.30585,0.328343,0.000381,8,0.833333,55,0.037428,,,
A63H17,A63H17,,,4,394.918213,9,0.23654,0.24664,0,8,1,3,0.001502,,,
A63H2200,A63H2200,,,12,1880.076797,8,0.305809,0.328126,0,8,0.963636,53,0.037202,,,
A63H37,A63H37,,,12,1830.991676,9,0.257378,0.272733,0.000083,26,0.709091,39,0.008912,,,
G06F13,G06F13,,,12,1880.076797,8,0.305809,0.328126,0,8,0.963636,53,0.037202,,,
G06F2213,G06F2213,,,12,1880.076797,8,0.305809,0.328126,0,8,0.963636,53,0.037202,,,
A63H33,A63H33,,,4,628.453873,9,0.236057,0.245966,0,8,1,3,0.001984,,,
D02G1,D02G1,,,3,1587.837067,9,0.236033,0.24575,0,8,1,1,0.001102,,,
B64C2201,B64C2201,,,17,13984.63332,8,0.275381,0.293513,0.000583,26,0.508333,61,0.022614,,,
B64C39,B64C39,,,17,4086.03447,8,0.275381,0.293513,0.000583,26,0.508333,61,0.022614,,,
F41G9,F41G9,,,10,1530.722435,9,0.256066,0.270872,0,26,1,36,0.007818,,,
F41H11,F41H11,,,10,3061.44487,9,0.256066,0.270872,0,26,1,36,0.007818,,,
F41H13,F41H13,,,10,1530.722435,9,0.256066,0.270872,0,26,1,36,0.007818,,,
F42B30,F42B30,,,10,1530.722435,9,0.256066,0.270872,0,26,1,36,0.007818,,,
G01P5,G01P5,,,10,1530.722435,9,0.256066,0.270872,0,26,1,36,0.007818,,,
B01D1,B01D1,,,11,17899.52453,8,0.253649,0.267721,0.000685,15,0.688889,31,0.008524,,,
B01D3,B01D3,,,26,10610.88447,8,0.297848,0.319941,0.002765,15,0.376667,113,0.028479,,,
B01D5,B01D5,,,9,3507.897003,8,0.253538,0.26718,0,15,1,28,0.008057,,,
C11B1,C11B1,,,4,778.400597,9,0.205276,0.212994,0,15,1,3,0.000878,,,
C11B3,C11B3,,,6,4766.450409,8,0.233482,0.246076,0.000185,15,0.6,6,0.002475,,,
Y02A20,Y02A20,,,14,11258.9273,8,0.257407,0.272632,0.000028,15,0.692308,54,0.011851,,,
B01D17,B01D17,,,7,755.528885,8,0.251524,0.26476,0,15,1,15,0.003919,,,
B01D21,B01D21,,,19,10610.68793,7,0.287259,0.308631,0.001133,15,0.529412,81,0.024228,,,
B01J3,B01J3,,,10,2470.009247,8,0.27627,0.292821,0,23,1,36,0.011903,,,
B29B17,B29B17,,,16,6512.029327,7,0.286618,0.305046,0.000102,23,0.657143,69,0.020065,,,
B29B2017,B29B2017,,,16,6512.029327,7,0.286618,0.305046,0.000102,23,0.657143,69,0.020065,,,
